"theDate","Label1","Deaths","Population","percapita","standardpop","ASM"
2017-07-08,"60 to 79",32.3877551020408,809365.217391304,4.00162428605853e-05,976400,39.0718595290754
2017-07-09,"60 to 79",32.3265306122449,809435.869565217,3.99371115461054e-05,976400,38.9945957136173
2017-07-10,"60 to 79",32.265306122449,809506.52173913,3.98579940444837e-05,976400,38.9173453850339
2017-07-11,"60 to 79",32.2040816326531,809577.173913043,3.97788903521038e-05,976400,38.8401085397942
2017-07-12,"60 to 79",32.1428571428571,809647.826086957,3.96998004653507e-05,976400,38.7628851743684
2017-07-13,"60 to 79",32.6326530612245,809718.47826087,4.03012330054683e-05,976400,39.3501239065392
2017-07-14,"60 to 79",33.1224489795918,809789.130434783,4.0902560598471e-05,976400,39.9372601683471
2017-07-15,"60 to 79",33.6122448979592,809859.782608696,4.15037832718257e-05,976400,40.5242939866106
2017-07-16,"60 to 79",34.1020408163265,809930.434782609,4.21049010529895e-05,976400,41.111225388139
2017-07-17,"60 to 79",34.5918367346939,810001.086956522,4.27059139694101e-05,976400,41.698054399732
2017-07-18,"60 to 79",35.0816326530612,810071.739130435,4.33068220485254e-05,976400,42.2847810481802
2017-07-19,"60 to 79",35.5714285714286,810142.391304348,4.39076253177639e-05,976400,42.8714053602647
2017-07-20,"60 to 79",35.8367346938776,810213.043478261,4.42312487836899e-05,976400,43.1873913123949
2017-07-21,"60 to 79",36.1020408163265,810283.695652174,4.45548158133295e-05,976400,43.5033221601349
2017-07-22,"60 to 79",36.3673469387755,810354.347826087,4.4878326421444e-05,976400,43.8191979178979
2017-07-23,"60 to 79",36.6326530612245,810425,4.52017806227899e-05,976400,44.135018600092
2017-07-24,"60 to 79",36.8979591836735,810495.652173913,4.55251784321183e-05,976400,44.4507842211203
2017-07-25,"60 to 79",37.1632653061224,810566.304347826,4.58485198641753e-05,976400,44.7664947953807
2017-07-26,"60 to 79",37.4285714285714,810636.956521739,4.61718049337018e-05,976400,45.0821503372664
2017-07-27,"60 to 79",37.8367346938776,810707.608695652,4.66712465604623e-05,976400,45.5698051416354
2017-07-28,"60 to 79",38.2448979591837,810778.260869565,4.71706011433579e-05,976400,46.0573749563747
2017-07-29,"60 to 79",38.6530612244898,810848.913043478,4.76698687051421e-05,976400,46.5448598037007
2017-07-30,"60 to 79",39.0612244897959,810919.565217391,4.81690492685602e-05,976400,47.0322597058221
2017-07-31,"60 to 79",39.469387755102,810990.217391304,4.86681428563496e-05,976400,47.5195746849398
2017-08-01,"60 to 79",39.8775510204082,811060.869565217,4.916714949124e-05,976400,48.0068047632468
2017-08-02,"60 to 79",40.2857142857143,811131.52173913,4.9666069195953e-05,976400,48.4939499629285
2017-08-03,"60 to 79",40.0816326530612,811202.173913043,4.94101642500748e-05,976400,48.244084373773
2017-08-04,"60 to 79",39.8775510204082,811272.826086957,4.91543038767255e-05,976400,47.9942623052348
2017-08-05,"60 to 79",39.6734693877551,811343.47826087,4.8898488064261e-05,976400,47.7444837459444
2017-08-06,"60 to 79",39.469387755102,811414.130434783,4.8642716801041e-05,976400,47.4947486845364
2017-08-07,"60 to 79",39.265306122449,811484.782608696,4.83869900754294e-05,976400,47.2450571096493
2017-08-08,"60 to 79",39.0612244897959,811555.434782609,4.81313078757944e-05,976400,46.9954090099256
2017-08-09,"60 to 79",38.8571428571429,811626.086956522,4.78756701905078e-05,976400,46.7458043740118
2017-08-10,"60 to 79",38.5510204081633,811696.739130435,4.74943640274602e-05,976400,46.3734970364121
2017-08-11,"60 to 79",38.2448979591837,811767.391304348,4.71131242383754e-05,976400,46.0012545063498
2017-08-12,"60 to 79",37.9387755102041,811838.043478261,4.67319508059245e-05,976400,45.6290767669047
2017-08-13,"60 to 79",37.6326530612245,811908.695652174,4.63508437127843e-05,976400,45.2569638011626
2017-08-14,"60 to 79",37.3265306122449,811979.347826087,4.59698029416379e-05,976400,44.8849155922153
2017-08-15,"60 to 79",37.0204081632653,812050,4.55888284751743e-05,976400,44.5129321231602
2017-08-16,"60 to 79",36.7142857142857,812120.652173913,4.52079202960886e-05,976400,44.1410133771009
2017-08-17,"60 to 79",36.3265306122449,812191.304347826,4.4726569242716e-05,976400,43.6710222085879
2017-08-18,"60 to 79",35.9387755102041,812261.956521739,4.42453019271034e-05,976400,43.2011128016238
2017-08-19,"60 to 79",35.5510204081633,812332.608695652,4.37641183274015e-05,976400,42.7312851348748
2017-08-20,"60 to 79",35.1632653061224,812403.260869565,4.32830184217688e-05,976400,42.2615391870151
2017-08-21,"60 to 79",34.7755102040816,812473.913043478,4.28020021883714e-05,976400,41.7918749367258
2017-08-22,"60 to 79",34.3877551020408,812544.565217391,4.23210696053829e-05,976400,41.3222923626959
2017-08-23,"60 to 79",34,812615.217391304,4.18402206509846e-05,976400,40.8527914436214
2017-08-24,"60 to 79",34,812685.869565217,4.18365832030398e-05,976400,40.8492398394481
2017-08-25,"60 to 79",34,812756.52173913,4.18329463874951e-05,976400,40.8456888527502
2017-08-26,"60 to 79",34,812827.173913043,4.18293102041853e-05,976400,40.8421384833666
2017-08-27,"60 to 79",34,812897.826086957,4.18256746529458e-05,976400,40.8385887311363
2017-08-28,"60 to 79",34,812968.47826087,4.18220397336118e-05,976400,40.8350395958986
2017-08-29,"60 to 79",34,813039.130434783,4.18184054460184e-05,976400,40.8314910774924
2017-08-30,"60 to 79",34,813109.782608696,4.18147717900011e-05,976400,40.8279431757571
2017-08-31,"60 to 79",34.265306122449,813180.434782609,4.21373961507193e-05,976400,41.1429536015624
2017-09-01,"60 to 79",34.530612244898,813251.086956522,4.24599644546728e-05,976400,41.4579092935426
2017-09-02,"60 to 79",34.7959183673469,813321.739130435,4.27824767164703e-05,976400,41.7728102659616
2017-09-03,"60 to 79",35.0612244897959,813392.391304348,4.31049329507153e-05,976400,42.0876565330785
2017-09-04,"60 to 79",35.3265306122449,813463.043478261,4.34273331720066e-05,976400,42.4024481091472
2017-09-05,"60 to 79",35.5918367346939,813533.695652174,4.37496773949375e-05,976400,42.717185008417
2017-09-06,"60 to 79",35.8571428571429,813604.347826087,4.40719656340966e-05,976400,43.0318672451319
2017-09-07,"60 to 79",35.4285714285714,813675,4.35414280008252e-05,976400,42.5138503000057
2017-09-08,"60 to 79",35,813745.652173913,4.30109824937287e-05,976400,41.9959233068767
2017-09-09,"60 to 79",34.5714285714286,813816.304347826,4.2480629088813e-05,976400,41.478086242317
2017-09-10,"60 to 79",34.1428571428571,813886.956521739,4.19503677620925e-05,976400,40.9603390829071
2017-09-11,"60 to 79",33.7142857142857,813957.608695652,4.14201984895897e-05,976400,40.4426818052354
2017-09-12,"60 to 79",33.2857142857143,814028.260869565,4.08901212473356e-05,976400,39.9251143858985
2017-09-13,"60 to 79",32.8571428571429,814098.913043478,4.03601360113695e-05,976400,39.4076368015012
2017-09-14,"60 to 79",32.8571428571429,814169.565217391,4.03566336311892e-05,976400,39.4042170774931
2017-09-15,"60 to 79",32.8571428571429,814240.217391304,4.03531318588167e-05,976400,39.4007979469486
2017-09-16,"60 to 79",32.8571428571429,814310.869565217,4.03496306940937e-05,976400,39.3973794097131
2017-09-17,"60 to 79",32.8571428571429,814381.52173913,4.03461301368622e-05,976400,39.3939614656323
2017-09-18,"60 to 79",32.8571428571429,814452.173913043,4.03426301869641e-05,976400,39.3905441145517
2017-09-19,"60 to 79",32.8571428571429,814522.826086957,4.03391308442412e-05,976400,39.3871273563171
2017-09-20,"60 to 79",32.8571428571429,814593.47826087,4.03356321085356e-05,976400,39.3837111907742
2017-09-21,"60 to 79",32.4489795918367,814664.130434783,3.98311136818051e-05,976400,38.8910993989145
2017-09-22,"60 to 79",32.0408163265306,814734.782608696,3.93266827567362e-05,976400,38.3985730436772
2017-09-23,"60 to 79",31.6326530612245,814805.434782609,3.8822339310567e-05,976400,37.9061321028376
2017-09-24,"60 to 79",31.2244897959184,814876.086956522,3.83180833205434e-05,976400,37.4137765541786
2017-09-25,"60 to 79",30.8163265306122,814946.739130435,3.78139147639193e-05,976400,36.9215063754908
2017-09-26,"60 to 79",30.4081632653061,815017.391304348,3.73098336179564e-05,976400,36.4293215445727
2017-09-27,"60 to 79",30,815088.043478261,3.68058398599244e-05,976400,35.9372220392302
2017-09-28,"60 to 79",30.3061224489796,815158.695652174,3.7178187033548e-05,976400,36.3007818195563
2017-09-29,"60 to 79",30.6122448979592,815229.347826087,3.75504696679415e-05,976400,36.6642785837781
2017-09-30,"60 to 79",30.9183673469388,815300,3.79226877798832e-05,976400,37.027712348278
2017-10-01,"60 to 79",31.2244897959184,815373.913043478,3.82946882361852e-05,976400,37.3909335938112
2017-10-02,"60 to 79",31.530612244898,815447.826086957,3.86666212554666e-05,976400,37.7540889938376
2017-10-03,"60 to 79",31.8367346938776,815521.739130435,3.90384868560635e-05,976400,38.1171785662604
2017-10-04,"60 to 79",32.1428571428571,815595.652173913,3.94102850563053e-05,976400,38.4802023289765
2017-10-05,"60 to 79",32.6530612244898,815669.565217391,4.0032217232216e-05,976400,39.0874569055357
2017-10-06,"60 to 79",33.1632653061225,815743.47826087,4.0654036703824e-05,976400,39.6946014376138
2017-10-07,"60 to 79",33.6734693877551,815817.391304348,4.12757435017623e-05,976400,40.3016359551207
2017-10-08,"60 to 79",34.1836734693878,815891.304347826,4.18973376566528e-05,976400,40.9085604879558
2017-10-09,"60 to 79",34.6938775510204,815965.217391304,4.25188191991064e-05,976400,41.5153750660075
2017-10-10,"60 to 79",35.2040816326531,816039.130434783,4.31401881597228e-05,976400,42.1220797191533
2017-10-11,"60 to 79",35.7142857142857,816113.043478261,4.37614445690906e-05,976400,42.72867447726
2017-10-12,"60 to 79",35.1020408163265,816186.956521739,4.30073533224757e-05,976400,41.9923797840652
2017-10-13,"60 to 79",34.4897959183673,816260.869565217,4.22533986429343e-05,976400,41.2562184349611
2017-10-14,"60 to 79",33.8775510204082,816334.782608696,4.14995804933711e-05,976400,40.5201903937275
2017-10-15,"60 to 79",33.265306122449,816408.695652174,4.0745898836704e-05,976400,39.7842956241578
2017-10-16,"60 to 79",32.6530612244898,816482.608695652,3.99923536358646e-05,976400,39.0485340900582
2017-10-17,"60 to 79",32.0408163265306,816556.52173913,3.92389448537977e-05,976400,38.3129057552481
2017-10-18,"60 to 79",31.4285714285714,816630.434782609,3.84856724534616e-05,976400,37.5774105835599
2017-10-19,"60 to 79",31.4897959183673,816704.347826087,3.85571547429461e-05,976400,37.6472058910126
2017-10-20,"60 to 79",31.5510204081633,816778.260869565,3.86286240950796e-05,976400,37.7169885664357
2017-10-21,"60 to 79",31.6122448979592,816852.173913043,3.87000805133738e-05,976400,37.7867586132582
2017-10-22,"60 to 79",31.6734693877551,816926.086956522,3.87715240013394e-05,976400,37.8565160349078
2017-10-23,"60 to 79",31.734693877551,817000,3.8842954562486e-05,976400,37.9262608348113
2017-10-24,"60 to 79",31.7959183673469,817073.913043478,3.89143722003214e-05,976400,37.9959930163938
2017-10-25,"60 to 79",31.8571428571429,817147.826086957,3.89857769183526e-05,976400,38.0657125830795
2017-10-26,"60 to 79",31.7755102040816,817221.739130435,3.8882360420187e-05,976400,37.9647367142706
2017-10-27,"60 to 79",31.6938775510204,817295.652173913,3.87789626271941e-05,976400,37.8637791091923
2017-10-28,"60 to 79",31.6122448979592,817369.565217391,3.86755835342994e-05,976400,37.7628397628899
2017-10-29,"60 to 79",31.530612244898,817443.47826087,3.85722231364303e-05,976400,37.6619186704105
2017-10-30,"60 to 79",31.4489795918367,817517.391304348,3.84688814285161e-05,976400,37.5610158268031
2017-10-31,"60 to 79",31.3673469387755,817591.304347826,3.83655584054878e-05,976400,37.4601312271183
2017-11-01,"60 to 79",31.2857142857143,817665.217391304,3.82622540622785e-05,976400,37.3592648664087
2017-11-02,"60 to 79",31.1836734693878,817739.130434783,3.81340115799616e-05,976400,37.2340489066745
2017-11-03,"60 to 79",31.0816326530612,817813.043478261,3.80057922784738e-05,976400,37.1088555807018
2017-11-04,"60 to 79",30.9795918367347,817886.956521739,3.78775961515303e-05,976400,36.9836848823542
2017-11-05,"60 to 79",30.8775510204082,817960.869565217,3.7749423192849e-05,976400,36.8585368054978
2017-11-06,"60 to 79",30.7755102040816,818034.782608696,3.76212733961497e-05,976400,36.7334113440006
2017-11-07,"60 to 79",30.6734693877551,818108.695652174,3.74931467551546e-05,976400,36.608308491733
2017-11-08,"60 to 79",30.5714285714286,818182.608695652,3.73650432635883e-05,976400,36.4832282425676
2017-11-09,"60 to 79",30.3673469387755,818256.52173913,3.71122577480134e-05,976400,36.2364084651602
2017-11-10,"60 to 79",30.1632653061225,818330.434782609,3.68595178965028e-05,976400,35.9896332741453
2017-11-11,"60 to 79",29.9591836734694,818404.347826087,3.66068236966842e-05,976400,35.7429026574425
2017-11-12,"60 to 79",29.7551020408163,818478.260869565,3.63541751361899e-05,976400,35.4962166029758
2017-11-13,"60 to 79",29.5510204081633,818552.173913043,3.61015722026566e-05,976400,35.2495750986739
2017-11-14,"60 to 79",29.3469387755102,818626.086956522,3.58490148837254e-05,976400,35.0029781324694
2017-11-15,"60 to 79",29.1428571428571,818700,3.55965031670418e-05,976400,34.7564256922996
2017-11-16,"60 to 79",29.6530612244898,818773.913043478,3.62164215934359e-05,976400,35.3617140438308
2017-11-17,"60 to 79",30.1632653061224,818847.826086957,3.68362281063433e-05,976400,35.9668931230336
2017-11-18,"60 to 79",30.6734693877551,818921.739130435,3.74559227360669e-05,976400,36.5719629594957
2017-11-19,"60 to 79",31.1836734693878,818995.652173913,3.80755055128985e-05,976400,37.1769235827941
2017-11-20,"60 to 79",31.6938775510204,819069.565217391,3.86949764671191e-05,976400,37.7817750224951
2017-11-21,"60 to 79",32.2040816326531,819143.47826087,3.93143356289985e-05,976400,38.3865173081541
2017-11-22,"60 to 79",32.7142857142857,819217.391304348,3.99335830287959e-05,976400,38.9911504693163
2017-11-23,"60 to 79",32.2244897959184,819291.304347826,3.93321516106774e-05,976400,38.4039128326654
2017-11-24,"60 to 79",31.734693877551,819365.217391304,3.87308287000368e-05,976400,37.8167811427159
2017-11-25,"60 to 79",31.2448979591837,819439.130434783,3.8129614267512e-05,976400,37.2297553707987
2017-11-26,"60 to 79",30.7551020408163,819513.043478261,3.75285082837515e-05,976400,36.642835488255
2017-11-27,"60 to 79",30.265306122449,819586.956521739,3.69275107194147e-05,976400,36.0560214664365
2017-11-28,"60 to 79",29.7755102040816,819660.869565217,3.63266215451713e-05,976400,35.4693132767052
2017-11-29,"60 to 79",29.2857142857143,819734.782608696,3.57258407317016e-05,976400,34.8827108904334
2017-11-30,"60 to 79",28.8367346938775,819808.695652174,3.5174955873013e-05,976400,34.3448269144099
2017-12-01,"60 to 79",28.3877551020408,819882.608695652,3.4624170339706e-05,976400,33.807039919689
2017-12-02,"60 to 79",27.9387755102041,819956.52173913,3.40734841049204e-05,976400,33.2693498800443
2017-12-03,"60 to 79",27.4897959183673,820030.434782609,3.35228971418054e-05,976400,32.7317567692588
2017-12-04,"60 to 79",27.0408163265306,820104.347826087,3.297240942352e-05,976400,32.194260561125
2017-12-05,"60 to 79",26.5918367346939,820178.260869565,3.2422020923233e-05,976400,31.6568612294447
2017-12-06,"60 to 79",26.1428571428571,820252.173913043,3.18717316141226e-05,976400,31.1195587480293
2017-12-07,"60 to 79",26.8775510204082,820326.086956522,3.27644718944952e-05,976400,31.9912303577851
2017-12-08,"60 to 79",27.6122448979592,820400,3.36570513139434e-05,976400,32.8627449029344
2017-12-09,"60 to 79",28.3469387755102,820473.913043478,3.45494699159412e-05,976400,33.734102425925
2017-12-10,"60 to 79",29.0816326530612,820547.826086957,3.54417277439467e-05,976400,34.6053029691895
2017-12-11,"60 to 79",29.8163265306122,820621.739130435,3.63338248414024e-05,976400,35.4763465751453
2017-12-12,"60 to 79",30.5510204081633,820695.652173913,3.72257612517353e-05,976400,36.3472332861943
2017-12-13,"60 to 79",31.2857142857143,820769.565217391,3.81175370183565e-05,976400,37.2179631447233
2017-12-14,"60 to 79",31.4285714285714,820843.47826087,3.82881417236323e-05,976400,37.3845415789545
2017-12-15,"60 to 79",31.5714285714286,820917.391304348,3.8458715707393e-05,976400,37.5510900166985
2017-12-16,"60 to 79",31.7142857142857,820991.304347826,3.86292589779361e-05,976400,37.7176084660568
2017-12-17,"60 to 79",31.8571428571429,821065.217391304,3.87997715435561e-05,976400,37.8840969351282
2017-12-18,"60 to 79",32,821139.130434783,3.89702534125446e-05,976400,38.0505554320086
2017-12-19,"60 to 79",32.1428571428571,821213.043478261,3.914070459319e-05,976400,38.2169839647908
2017-12-20,"60 to 79",32.2857142857143,821286.956521739,3.9311125093778e-05,976400,38.3833825415648
2017-12-21,"60 to 79",32.5714285714286,821360.869565217,3.96554423011046e-05,976400,38.7195738627985
2017-12-22,"60 to 79",32.8571428571429,821434.782608696,3.99996975448201e-05,976400,39.0557046827623
2017-12-23,"60 to 79",33.1428571428571,821508.695652174,4.03438908416495e-05,976400,39.3917750177865
2017-12-24,"60 to 79",33.4285714285714,821582.608695652,4.06880222083118e-05,976400,39.7277848841956
2017-12-25,"60 to 79",33.7142857142857,821656.52173913,4.103209166152e-05,976400,40.0637342983081
2017-12-26,"60 to 79",34,821730.434782609,4.13760992179811e-05,976400,40.3996232764368
2017-12-27,"60 to 79",34.2857142857143,821804.347826087,4.17200448943961e-05,976400,40.7354518348884
2017-12-28,"60 to 79",33.4489795918367,821878.260869565,4.06982167364385e-05,976400,39.7377388214586
2017-12-29,"60 to 79",32.6122448979592,821952.173913043,3.96765723517745e-05,976400,38.7402052442726
2017-12-30,"60 to 79",31.7755102040816,822026.086956522,3.86551116908316e-05,976400,37.742851054928
